ep_returns,ep_lens
52.44814646999359,173.91304347826087
47.52323678161951,173.91304347826087
48.05939494533492,173.91304347826087
57.80712391425318,200.0
41.78474146229506,153.84615384615384
43.41307012106077,153.84615384615384
39.011511656632095,137.93103448275863
49.48803600044409,181.8181818181818
41.946915109256146,148.14814814814815
45.27406131274766,153.84615384615384
46.42919446510869,166.66666666666666
32.259766150388515,125.0
32.976631228727484,121.21212121212122
45.57827676561718,160.0
46.03621752638903,160.0
40.22408685178095,142.85714285714286
37.32997952324281,142.85714285714286
48.46286950695124,173.91304347826087
43.47086298384467,153.84615384615384
45.50762587557231,160.0
47.1737732215153,166.66666666666666
55.02607370602428,190.47619047619048
50.11489556349441,166.66666666666666
47.81312964366443,166.66666666666666
38.49383485624549,137.93103448275863
52.51940946437537,181.8181818181818
44.190996852835504,153.84615384615384
45.58500591405137,160.0
55.50684978063972,190.47619047619048
41.583143017875955,148.14814814814815
48.20220690793036,173.91304347826087
51.08631761325982,181.8181818181818
47.505875923787315,160.0
40.71480957827164,142.85714285714286
44.18798234526684,153.84615384615384
55.217554667479874,190.47619047619048
47.350875659053,166.66666666666666
45.64225848545134,166.66666666666666
54.86083098377534,200.0
47.58930067736757,166.66666666666666
54.86882107595023,190.47619047619048
48.203848507881126,173.91304347826087
52.79382006086076,181.8181818181818
52.928424219717435,181.8181818181818
60.387394877901684,210.52631578947367
60.91268690999391,200.0
53.18707540152527,181.8181818181818
58.14782624534985,200.0
48.20861007730118,173.91304347826087
59.03911384711959,200.0
41.86209554325482,148.14814814814815
47.66866923983517,160.0
48.04397573337892,173.91304347826087
58.264326760506876,200.0
59.97467469448674,200.0
58.45654472359085,200.0
50.644164877734234,173.91304347826087
48.13463880925961,173.91304347826087
45.37574042077487,166.66666666666666
39.09432575528069,142.85714285714286
51.91687163412698,181.8181818181818
49.18175100750217,173.91304347826087
46.005308071055644,166.66666666666666
48.19426745417301,166.66666666666666
52.941388512843204,190.47619047619048
62.25173053018485,222.22222222222223
41.02422312020159,148.14814814814815
62.965519629288195,210.52631578947367
59.689717097458264,200.0
53.37185393337189,190.47619047619048
52.6412262845595,181.8181818181818
50.36037396532814,181.8181818181818
58.61653138041074,200.0
50.74561279291473,181.8181818181818
49.30550896397224,173.91304347826087
46.979390254421645,160.0
59.37518731571212,200.0
43.33596122669999,153.84615384615384
60.17614713358218,210.52631578947367
50.96936620667474,181.8181818181818
56.53330454693679,200.0
47.75275367340182,166.66666666666666
53.02888582491144,181.8181818181818
67.9149641865861,235.2941176470588
62.537171703517274,210.52631578947367
52.296607526548094,181.8181818181818
64.05174365729775,210.52631578947367
62.54007702596937,210.52631578947367
60.69439478821682,210.52631578947367
69.5040750370981,235.2941176470588
59.69031105821415,210.52631578947367
66.55006883982514,222.22222222222223
73.06858996761379,250.0
43.5269693943054,160.0
53.37388043825764,190.47619047619048
48.53797868937718,166.66666666666666
54.62435582110858,190.47619047619048
46.06319959866655,160.0
58.316272597337544,200.0
61.89606071422459,200.0
67.74263535381945,222.22222222222223
49.80902002526265,173.91304347826087
59.012973123302984,200.0
53.71326103103572,181.8181818181818
63.37916803464581,222.22222222222223
57.179320817067705,200.0
68.03008899408736,222.22222222222223
59.02916781987658,210.52631578947367
74.80392121463906,250.0
65.01553022250121,222.22222222222223
71.86254955460697,235.2941176470588
61.89232272704149,210.52631578947367
60.277380439833536,210.52631578947367
62.617640038073965,222.22222222222223
56.50305977904653,200.0
61.58377923776288,222.22222222222223
51.998703517361776,190.47619047619048
53.26617363129142,181.8181818181818
50.420266883508354,173.91304347826087
50.97607109823486,181.8181818181818
51.62532713507708,181.8181818181818
51.16830176085426,173.91304347826087
61.38406817273912,210.52631578947367
65.22317878439225,222.22222222222223
61.47397415082455,210.52631578947367
54.278581514896096,190.47619047619048
60.503242467903725,200.0
51.81107632498933,181.8181818181818
60.95146725414957,210.52631578947367
54.97394345523279,190.47619047619048
63.825372881243716,222.22222222222223
54.11937274042252,190.47619047619048
50.33522505060136,173.91304347826087
41.54841918889806,160.0
40.21323809567024,148.14814814814815
52.248097062362376,181.8181818181818
44.28242325777796,160.0
45.39312657033208,166.66666666666666
59.93690303490465,210.52631578947367
53.89315101831425,181.8181818181818
50.537883819819164,173.91304347826087
63.87397623678846,222.22222222222223
53.76430427994262,181.8181818181818
59.48530879199406,200.0
49.36914665816357,173.91304347826087
50.760874853358374,190.47619047619048
50.056927086548235,181.8181818181818
55.46152945172716,190.47619047619048
54.3964360745592,190.47619047619048
53.613138511324735,190.47619047619048
75.12570629364114,250.0
57.09459524766574,200.0
81.74511625485147,266.6666666666667
66.68008889787154,222.22222222222223
54.12181996578346,190.47619047619048
62.03358145231786,222.22222222222223
54.05151736082347,190.47619047619048
56.39253493045586,200.0
46.74793203453034,166.66666666666666
54.56565128383651,190.47619047619048
50.44465042711334,181.8181818181818
51.807912456333085,190.47619047619048
48.525578432045805,173.91304347826087
61.51104686110046,210.52631578947367
54.171739060105665,181.8181818181818
40.35567590788875,148.14814814814815
48.54837697346923,173.91304347826087
56.30027775804745,190.47619047619048
59.26533690215797,210.52631578947367
55.19901082259166,190.47619047619048
56.51473208150327,190.47619047619048
64.45753770313456,210.52631578947367
51.213316207058625,181.8181818181818
48.041320781915545,173.91304347826087
50.729830025227834,181.8181818181818
52.4819180296042,181.8181818181818
49.06261313463917,173.91304347826087
52.40640177477474,190.47619047619048
59.85005378573459,210.52631578947367
46.28075723233592,166.66666666666666
55.96955055736551,200.0
54.24702737793762,190.47619047619048
74.25571045608274,250.0
55.34951277838798,190.47619047619048
49.093027589757504,173.91304347826087
65.0448548136849,222.22222222222223
60.145137443421355,210.52631578947367
47.70181372622204,166.66666666666666
